정류소명,정류소아이디,총승차건수,총하차건수,승차건수(카드),하차건수(카드),승차건수(현금),일평균승하차건수
중산동,35305,1815,532,1815,532,0,75
중산동(까치빌라앞),35247,441,729,441,729,0,37
중산동(중촌),35272,589,1233,589,1233,0,58
중산동(중촌),35278,12,252,12,252,0,8
중산중고등학교,35817,117,97,117,97,0,6
중산중고등학교,35818,13,7,13,7,0,0
중산중학교,35656,488,338,486,338,2,26
중산중학교,35657,311,611,311,611,0,29
중앙공영아파트,41268,4237,1324,4237,1324,0,179
중앙공원사거리,39189,461,818,459,818,2,41
중앙방앗간,35852,6,27,6,27,0,1
중앙방앗간,35853,5,6,5,6,0,0
중앙사료,42014,1936,1436,1934,1436,2,108
중앙사료,42015,690,1115,689,1115,1,58
중앙산부인과,70176,14,262,14,262,0,8
중앙산부인과,70230,438,67,438,67,0,16
중앙시장,90125,1856,776,1785,776,71,84
중앙시장.고려궁지입구,43067,1131,1830,1119,1830,12,95
중앙아파트,40409,656,697,653,697,3,43
중앙아파트,42315,3246,1916,3246,1916,0,166
중앙하이츠,41110,3554,11658,3548,11658,6,490
중앙호수공원입구(호반베르디움),89245,16,558,16,558,0,18
중원고등학교,55078,2187,773,2187,773,0,95
중촌,43252,173,3,168,3,5,5
중촌,43369,0,61,0,61,0,1
중촌교차로,35436,150,578,150,578,0,23
중촌교차로,35443,981,317,980,317,1,41
중혈마을,43176,5,33,5,33,0,1
중혈마을,43299,73,1,72,1,1,2
중흥S클래스,42832,2890,1562,2884,1562,6,143
중흥S클래스,42847,605,405,605,405,0,32
중흥S클래스1차,42844,452,792,452,792,0,40
중흥S클래스1차,42845,742,614,742,614,0,43
중흥S클래스2차,42771,4488,1526,4469,1526,19,194
중흥S클래스2차,42856,4394,1114,4394,1114,0,177
중흥마을.은하마을,55070,448,292,448,292,0,23
지랏돌,90071,45,8,44,8,1,1
지랏돌,90072,0,23,0,23,0,0
지산리입구,43310,3,0,3,0,0,0
지산리입구,43751,2,19,2,19,0,0
지산입구(용진),43538,21,0,21,0,0,0
지산입구(용진),43679,2,15,2,15,0,0
지석리마을회관,90274,10,5,10,5,0,0
지석리망향단입구,90273,2,4,2,4,0,0
지석리오현부락,90275,44,27,44,27,0,2
지석초등학교입구,90277,57,10,57,10,0,2
지식정보단지역,38373,9391,1298,9391,1298,0,344
지식정보단지역,38403,4338,1248,4338,1248,0,180
지식정보단지역,38404,487,3962,487,3962,0,143
지식정보단지역(4번출구),38380,545,9265,545,9265,0,316
진고개(5연대입구),43380,245,156,242,156,3,12
진고개(5연대입구),43794,39,204,38,204,1,7
진광횟집앞,43507,26,3,25,3,1,0
진광횟집앞,43541,1,12,1,12,0,0
진달래아파트,37600,12,763,12,763,0,25
진두방앗간,44129,0,43,0,43,0,1
진두방앗간,44195,24,2,22,2,2,0
진산과학고등학교,40640,2,232,2,232,0,7
진산과학고등학교,40915,116,1,116,1,0,3
진산중학교,40575,943,2254,940,2254,3,103
진산초등학교,40614,944,3508,944,3508,0,143
진산초등학교,40633,7,168,2,168,5,5
진산초등학교,40914,224,11,207,11,17,7
진솔인더스트리,89447,326,2,326,2,0,10
진솔인더스트리,89448,1,342,1,342,0,11
진웅종점,42803,10,1237,6,1237,4,40
진웅종점,42804,2038,22,2010,22,28,66
진주5단지503동앞,42089,3300,2819,3294,2819,6,197
진주상가,42544,3495,276,3470,276,25,121
진주아파트2단지,42092,370,11178,365,11178,5,372
진주아파트2단지6동,42084,103,6552,103,6552,0,214
진주아파트3단지,42086,8707,242,8659,242,48,288
진주아파트4단지,42077,3513,145,3504,145,9,118
진표에너지,42548,3,329,3,329,0,10
진흥아파트,37190,2727,2139,2712,2139,15,156
진흥아파트,37193,2310,3318,2279,3318,31,181
진흥아파트,37240,5704,4270,5697,4270,7,321
진흥아파트,37243,5990,10398,5980,10398,10,528
진흥아파트,39297,7054,6902,7054,6902,0,450
집단에너지,39064,232,176,232,176,0,13
집단에너지시설,39065,90,211,90,211,0,9
짓절미,43485,27,10,26,10,1,1
짓절미,43713,18,14,18,14,0,1
찬우물,39179,1119,3061,1119,3061,0,134
찬우물,39188,1617,791,1614,791,3,77
찬우물,43048,108,321,104,321,4,13
찬우물약수터,43851,160,231,158,231,2,12
참빛감리교회,42437,16330,10323,16303,10323,27,859
참좋은집,36160,341,3,339,3,2,11
참좋은집,36161,17,415,15,415,2,13
창골,43549,252,99,248,99,4,11
창리,43052,314,270,313,270,1,18
창리,43053,293,353,285,353,8,20
창리,43054,389,304,383,304,6,22
창리,43902,24,38,22,38,2,2
창리,43903,4,1,4,1,0,0
창신초등학교,42620,3274,2770,3271,2770,3,194
창신초등학교,42621,4339,4633,4338,4633,1,289
창후1리마을회관,43595,163,3,162,3,1,5
창후1리마을회관,43783,2,215,2,215,0,7
창후리입구,43604,208,18,179,18,29,7
창후리입구,43830,17,193,15,193,2,6
창후리종점,43774,16,63,12,63,4,2
창후정미소,43461,97,5,95,5,2,3
창후정미소,43600,20,60,20,60,0,2
채석장,38179,1028,387,1028,387,0,45
채플 갤러리,90422,1,0,1,0,0,0
채플 갤러리,90423,0,10,0,10,0,0
천곡,43409,144,3,137,3,7,4
천곡,43827,25,144,25,144,0,5
천촌,43411,4,112,4,112,0,3
천촌,43795,133,1,131,1,2,4
철곶,43653,5,20,5,20,0,0
철곶,43759,18,1,17,1,1,0
철산리검문소,43957,6,16,6,16,0,0
철산리검문소,43958,43,10,42,10,1,1
철산리입구,43685,27,21,26,21,1,1
철산리입구,43741,8,36,8,36,0,1
첨단초등학교,92014,428,3907,428,3907,0,139
청광플러스원101동앞,92070,260,3391,260,3391,0,117
청광플러스원102동앞,39946,845,95,845,95,0,30
청광플러스원아파트,39775,5481,2874,5475,2874,6,269
청광플러스원아파트,39786,2357,7160,2355,7160,2,307
청능로사거리,39622,39866,16914,39801,16914,65,1831
청능로사거리,39623,19053,40198,18995,40198,58,1911
청라1동행정복지센터,42744,13686,5682,13686,5682,0,624
청라1동행정복지센터,42745,7675,10201,7675,10201,0,576
청라1호문화공원,89470,4,0,4,0,0,0
청라1호문화공원,89471,4,0,4,0,0,0
청라2동행정복지센터,89039,2903,809,2903,809,0,119
청라2동행정복지센터,89042,1674,3108,1674,3108,0,154
청라3동행정복지센터,89374,1513,5895,1513,5895,0,238
청라3동행정복지센터,89375,6963,1299,6963,1299,0,266
청라BRT차고지입구,89336,24,699,9,699,15,23
청라BRT차고지입구,89337,641,48,621,48,20,22
청라고등학교,42784,1937,526,1937,526,0,79
청라고등학교,42785,532,2120,532,2120,0,85
청라골프아카데미,89255,127,64,127,64,0,6
청라골프아카데미,89256,60,138,60,138,0,6
청라국제도서관,42922,35,254,35,254,0,9
청라국제도서관,42923,431,104,431,104,0,17
청라국제도시역,89270,56930,660,56930,660,0,1857
청라국제도시역(1번출구),89043,26053,36230,26042,36230,11,2009
청라국제도시역(경명대로),89034,7939,8711,7910,8711,29,537
청라국제도시역(영종방향),89215,32501,26084,32495,26084,6,1889
청라국제도시역푸르지오시티,89523,22,70,22,70,0,2
청라국제도시역푸르지오시티,89524,45,75,45,75,0,3
청라국제어린이집,89289,337,57,337,57,0,12
청라국제업무단지(골드클래스),42984,812,546,810,546,2,43
청라꽃농원,42991,84,86,83,86,1,5
청라달튼국제학교,42895,1186,461,1186,461,0,53
청라달튼국제학교,89121,885,924,885,924,0,58
청라도,42931,13,89,12,89,1,3
청라도,89127,3,48,3,48,0,1
청라디이스트,42961,103,1208,100,1208,3,42
청라디이스트(562동),42962,1583,3735,1582,3735,1,171
청라디이스트(567동),89017,939,164,938,164,1,35
청라로데오시티포레안,89419,110,257,110,257,0,11
청라로봇랜드,89246,25,10,25,10,0,1
청라로봇랜드,89247,1,110,1,110,0,3
청라모아미래도,89353,19,70,19,70,0,2
청라문학공원,89480,61,31,61,31,0,2
청라백세요양병원,42944,144,113,143,113,1,8
청라백세요양병원,89179,145,163,143,163,2,9
청라복합문화센터,89218,192,1464,192,1464,0,53
청라복합문화센터,89219,1020,272,1020,272,0,41
청라센텀로제비앙,89295,1382,1296,1382,1296,0,86
청라센텀로제비앙,89296,1437,1321,1437,1321,0,88
청라센텀로제비앙정문앞,89346,62,19,62,19,0,2
청라센트럴에일린의뜰,42834,4578,4441,4564,4441,14,290
청라센트럴에일린의뜰104동,42990,3799,1696,3797,1696,2,177
청라센트럴에일린의뜰106동,42892,9555,5545,9542,5545,13,487
청라스타필드,89417,278,309,276,309,2,18
청라스타필드,89418,361,569,361,569,0,30
청라시티프라디움,89334,1732,2005,1730,2005,2,120
청라시티프라디움,89335,2941,1016,2941,1016,0,127
청라우미린,42862,667,3722,667,3722,0,141
청라우미린아파트,89290,3134,9996,3134,9996,0,423
청라웰카운티221동,89288,69,496,69,496,0,18
청라웰카운티223동,42997,1154,275,1154,275,0,46
청라자이,42742,10124,2649,10117,2649,7,412
청라중앙호수공원입구,89021,12780,9779,12780,9779,0,727
청라중앙호수공원입구,89024,8278,13426,8278,13426,0,700
청라중학교,42848,913,1917,913,1917,0,91
청라초등학교,89281,5761,7048,5761,7048,0,413
청라초등학교,89282,4615,6580,4615,6580,0,361
청라파크자이상가,89299,734,996,733,996,1,55
청라파크자이상가,89300,690,555,689,555,1,40
청라푸르지오,89217,831,1310,831,1310,0,69
청라푸르지오라피아노,89497,7,45,7,45,0,1
청라푸르지오라피아노,89498,8,30,8,30,0,1
청라한양수자인레이크블루,89348,2496,2007,2496,2007,0,145
청라한양수자인레이크블루,89351,2322,1327,2322,1327,0,117
청라한화꿈에그린,89123,1446,590,1446,590,0,65
청라한화꿈에그린,89124,547,881,547,881,0,46
청라호반베르디움.포리공원,42899,1764,394,1764,394,0,69
청라호반베르디움.포리공원,42919,738,1723,738,1723,0,79
청라호수공원(남측),42861,2304,759,2304,759,0,98
청라호수공원(남측),42863,903,2127,903,2127,0,97
청라호수공원한신더휴,42870,6071,1093,6051,1093,20,231
청라호수공원한신더휴아파트,89291,13661,6231,13661,6231,0,641
청라힐스테이트,42987,1005,2895,1005,2895,0,125
청라힐스테이트,42988,2890,579,2885,579,5,111
청람중학교,89018,1320,1665,1320,1665,0,96
청람중학교,89019,2169,1718,2167,1718,2,125
청람초등학교,89279,6706,10554,6706,10554,0,556
청람초등학교,89280,10148,8098,10148,8098,0,588
청량중학교,38086,9746,4144,9731,4144,15,448
청련사입구,43766,69,100,68,100,1,5
청련사입구,43841,101,3,100,3,1,3
청룡정,41633,58,16,58,16,0,2
청룡정,41634,3,107,2,107,1,3
청소년수련관,42612,2958,56,2952,56,6,97
청소년수련관,42613,35,3178,26,3178,9,103
청소년수련관,43078,63,14,62,14,1,2
청소년수련관,43079,8,23,8,23,0,1
청소년수련관.어린이과학관,41307,10162,8587,10125,8587,37,604
청소년수련관.어린이과학관,41308,5707,7725,5679,7725,28,433
청송1단지.중흥S클래스,80090,183,173,183,173,0,11
청송1단지.중흥S클래스,80102,554,290,552,290,2,27
청송2.3단지,80089,77,101,77,101,0,5
청송2.3단지,80101,332,77,330,77,2,13
청송마을.성우오스타,80329,150,109,150,109,0,8
청송부락,90092,1,5,1,5,0,0
청양골,42775,5,63,5,63,0,2
청운대삼거리(하늘꿈교회),37433,5230,4437,5198,4437,32,311
청운대삼거리(하늘꿈교회),37500,2752,3057,2743,3057,9,187
청운대후문.한전제물포지사,37632,366,960,366,960,0,42
청운대후문.한전제물포지사,37633,131,1124,131,1124,0,40
청정주말농장,39852,0,70,0,70,0,2
청천농장,40538,139,1583,139,1583,0,55
청천농장,42511,1417,304,1413,304,4,55
청천농장(종점),40520,3249,12,3186,12,63,105
청천농장입구,40558,394,202,380,202,14,19
청천농장입구,40809,1,447,1,447,0,14
청천도서관,40426,1093,1779,1093,1779,0,92
청천도서관,40427,817,866,817,866,0,54
청천동,40808,888,11,888,11,0,29
청천동무지개아파트,40617,751,3573,748,3573,3,139
청천동무지개아파트,40618,2944,715,2932,715,12,118
청천동차고지,40925,314,351,283,351,31,21
청천중학교,40449,1555,2752,1544,2752,11,138
청천중학교,40455,624,2854,620,2854,4,112
청천천공영주차장,40896,324,1738,324,1738,0,66
청천천공영주차장,41639,488,1491,488,1491,0,63
청천초등학교,40582,3305,5404,3288,5404,17,280
청천초등학교,40586,18332,7045,18242,7045,90,818
청천초등학교,40587,3927,12190,3899,12190,28,519
청천초등학교후문,40574,1409,13175,1401,13175,8,470
청천초등학교후문,40579,13281,1387,13241,1387,40,473
청천치안센터,40533,31543,14633,31400,14633,143,1489
청천치안센터,40537,9625,14196,9600,14196,25,768
청천푸르지오아파트,40488,9580,87,9513,87,67,311
청천푸르지오아파트,40515,12116,1461,12113,1461,3,437
청천푸르지오아파트,40516,1520,8793,1516,8793,4,332
청천푸르지오아파트,40811,7338,1525,7337,1525,1,285
청천푸르지오아파트,40812,808,4497,808,4497,0,171
청천푸르지오아파트,40894,24,2241,24,2241,0,73
청천하우스디아파트,40475,5931,1968,5923,1968,8,254
청천하우스디아파트,40477,665,4361,664,4361,1,162
청학동.한국전력남인천지사,38230,2701,3838,2690,3838,11,210
청학동.한국전력남인천지사,38239,7709,5913,7698,5913,11,439
청학사거리,38256,22396,14973,22389,14973,7,1205
청학사거리,38259,10065,14382,10059,14382,6,788
청학사거리,38509,1718,1725,1718,1725,0,111
청학아파트,38236,9482,5808,9472,5808,10,493
청학아파트,38341,6404,7039,6403,7039,1,433
청학중학교,38160,3433,4964,3433,4964,0,270
청학중학교,38161,3395,2018,3395,2018,0,174
청학중학교,38496,749,366,749,366,0,35
청학초등학교,38181,2737,3033,2737,3033,0,186
청학초등학교,38185,2710,2463,2710,2463,0,166
청학초등학교,38190,1579,2803,1571,2803,8,141
체육공원,90214,18,7,18,7,0,0
체육공원앞,35605,7,292,7,292,0,9
체육공원앞,35606,195,3,195,3,0,6
초은고등학교,89025,9430,7182,9430,7182,0,535
초은고등학교,89026,3233,10075,3233,10075,0,429
초정마을,41252,3003,2412,3003,2412,0,174
초정마을,41254,1801,569,1801,569,0,76
초지,43016,8,59,8,59,0,2
초지대교,43017,172,393,169,393,3,18
초지대교,43071,1491,431,1484,431,7,62
초지대교,43106,279,727,279,727,0,32
초지리,43026,107,164,103,164,4,8
초지리,43093,2,57,2,57,0,1
초지삼거리,43112,62,50,61,50,1,3
초지삼거리,43147,0,8,0,8,0,0
초지삼거리,43508,4,82,4,82,0,2
초지진,43024,10,54,10,54,0,2
초지진,43025,120,98,120,98,0,7
초지큰말,43260,41,0,38,0,3,1
초지큰말,43512,0,17,0,17,0,0
축현초등학교.인천시립박물관,38151,4656,3179,4648,3179,8,252
축현초등학교.인천시립박물관,38152,2553,4228,2547,4228,6,218
축협,43061,1113,1021,1089,1021,24,68
충렬사,43326,8,0,8,0,0,0
충렬사,43629,45,60,45,60,0,3
충성아파트,40117,997,1590,996,1590,1,83
충정로역2호선,22064,8478,63,8478,63,0,275
치마바위,43247,1,17,1,17,0,0
치마바위,43646,6,0,6,0,0,0
카페거리,35727,19,16,19,16,0,1
카페거리,35728,9,63,9,63,0,2
칼빈매니토바국제학교,38370,1851,3690,1851,3690,0,178
칼빈매니토바국제학교,38435,914,393,914,393,0,42
칼빈매니토바국제학교,38500,4600,1832,4587,1832,13,207
캐슬해모로,39845,1102,223,1102,223,0,42
캐슬해모로,39846,5278,524,5278,524,0,187
캐슬해모로,39848,352,809,352,809,0,37
캐슬해모로,39849,873,4034,873,4034,0,158
캠퍼스타운역,38419,9016,18620,9015,18620,1,891
캠퍼스타운역,38420,8396,6260,8396,6260,0,472
캠퍼스타운역(3번출구),38388,44,2717,43,2717,1,89
캠퍼스타운역(3번출구),38717,590,19,590,19,0,19
커넬워크,38415,893,395,893,395,0,41
커넬워크,38417,2442,1620,2438,1620,4,131
커넬워크,38753,99,2151,99,2151,0,72
커넬워크(4동),38527,642,1081,642,1081,0,55
컨벤시아,38372,1110,2376,1109,2376,1,112
코세스물류창고,89197,101,1,101,1,0,3
코스모스아파트,42098,303,983,299,983,4,41
코오롱더프라우,38439,30,1013,30,1013,0,33
코오롱아파트작전중.고.여고,41117,2314,3521,2290,3521,24,188
"쿠팡16,17센터",35865,413,642,413,642,0,34
쿠팡물류센터,89157,2,713,2,713,0,23
큐티엘,90218,10,0,10,0,0,0
큰말,43937,25,0,24,0,1,0
큰말,43938,0,29,0,29,0,0
큰말,43949,11,13,11,13,0,0
큰말,90309,5,5,4,5,1,0
큰무리선착장,35710,88,64,88,64,0,4
큰무리선착장,35712,13,227,13,227,0,7
큰방죽사거리,39144,2182,3042,2179,3042,3,168
큰방죽사거리,39145,1392,2546,1389,2546,3,127
큰방죽삼거리,39575,38,207,38,207,0,7
큰방죽삼거리,39576,49,336,49,336,0,12
큰산너머입구,44013,7,109,7,109,0,3
큰산너머입구,44014,134,8,130,8,4,4
킹스빌타운,41315,2698,2853,2684,2853,14,179
타운하우스공장.명진화학,89226,9,168,9,168,0,5
타운하우스공장.명진화학,89227,211,9,211,9,0,7
탄토 마을,90381,13,1,13,1,0,0
탄토마을,90378,2,16,2,16,0,0
탑재,43115,2,27,2,27,0,0
탑재,43327,259,242,256,242,3,16
탑재,43579,200,267,200,267,0,15
태경아파트,38275,8168,8651,8167,8651,1,542
태산.대진아파트,38294,2841,2681,2838,2681,3,178
태산아파트,41193,7309,10116,7302,10116,7,562
태산아파트,42227,549,418,548,418,1,31
태신보세창고,89236,72,220,72,220,0,9
태신보세창고,89237,794,30,792,30,2,26
태양공단,42147,2143,1683,2140,1683,3,123
태양공단,42148,2035,2120,2030,2120,5,134
태양주택,40204,19,962,19,962,0,31
태영아파트,42298,2922,2770,2920,2770,2,183
태영아파트,42300,2869,2720,2868,2720,1,180
태평1차아파트,39241,3637,383,3637,383,0,129
태평1차아파트,39242,250,3722,250,3722,0,128
태평1차아파트,39516,9103,1984,9090,1984,13,357
태평1차아파트,39517,2081,10166,2077,10166,4,395
태평2차아파트,39225,11044,3726,11033,3726,11,476
태평2차아파트,39518,3544,7908,3535,7908,9,369
태평아파트,38083,8224,6858,8205,6858,19,486
태평아파트,41183,1258,153,1241,153,17,45
태평아파트.주안한신휴플러스아파트,37180,2410,4444,2349,4444,61,221
태평아파트.주안한신휴플러스아파트,37183,1473,1900,1457,1900,16,108
태평아파트1차(A),42326,4623,11333,4622,11333,1,514
태평아파트1차(B),42325,11622,4256,11622,4256,0,512
태평아파트2차(A),42317,2480,3077,2480,3077,0,179
태평아파트2차(B),42318,5260,3043,5259,3043,1,267
태평아파트입구,39274,78,1391,78,1391,0,47
태평아파트입구,39276,317,190,316,190,1,16
태평양산업,39066,2757,696,2755,696,2,111
태평양인천물류센터,42012,1817,1965,1816,1965,1,122
태화.두진아파트,39441,8090,5509,8072,5509,18,438
태화두진아파트,39445,6480,7036,6478,7036,2,436
태화아파트,37413,4330,3211,4330,3211,0,243
태화아파트,37416,4516,4756,4516,4756,0,299
태화아파트,40545,8140,3536,8138,3536,2,376
태화아파트,40810,1723,26,1723,26,0,56
태화한진아파트,41132,4184,2595,4181,2595,3,218
태화한진아파트612동,41135,1164,3012,1164,3012,0,134
택리,43233,54,8,49,8,5,2
택리,43859,11,50,11,50,0,1
택리교회,43229,16,81,16,81,0,3
택리교회,43860,152,12,145,12,7,5
테니스장,40456,204,171,204,171,0,12
테일코리아,89430,312,142,312,142,0,14
테일코리아,89431,599,429,599,429,0,33
테크노파크IT센타,39726,829,3096,829,3096,0,126
테크노파크IT센타,39727,3094,2303,3094,2303,0,174
테크노파크IT센터,39938,2243,3742,2243,3742,0,193
테크노파크역,38421,29539,18370,29530,18370,9,1545
테크노파크역,38422,28892,24712,28892,24712,0,1729
토지금고,37114,8316,2443,8282,2443,34,347
토지금고,37115,3673,11329,3642,11329,31,483
토지금고시장,37102,17723,13357,17716,13357,7,1002
토지금고시장앞,37509,9215,10060,9207,10060,8,621
통진성당,80137,1271,345,1268,345,3,52
통진성당,80138,284,1200,282,1200,2,47
통진중고등학교,35073,2484,429,2454,429,30,93
통진중고등학교,35074,366,2455,363,2455,3,91
트러스(서구장애인직업재활시설),42809,352,2,352,2,0,11
트러스(서구장애인직업재활시설),42810,0,185,0,185,0,5
트레지움1단지.다니엘병원,55076,2184,879,2184,879,0,98
트레지움1단지.다니엘병원,55077,768,1657,768,1657,0,78
파라곤보타닉파크,89422,2748,41,2748,41,0,89
파라곤보타닉파크(고산터널),89395,9859,2417,9859,2417,0,396
파라다이스공원,43391,112,7,109,7,3,3
파라다이스공원,43828,4,106,4,106,0,3
파라다이스시티역,35748,0,26,0,26,0,0
팔도주유소,40175,175,298,175,298,0,15
팔도주유소,40774,8933,6687,8897,6687,36,503
팬더아파트,39968,417,5,415,5,2,13
팬더아파트,39980,5,325,5,325,0,10
펜션마을,90392,1,14,1,14,0,0
펜션마을,90393,8,0,7,0,1,0
평전,43258,0,65,0,65,0,2
평화전망대,43743,23,67,23,67,0,2
평화전망대,43760,49,2,49,2,0,1
포내교회,35874,23,4,23,4,0,0
포내교회,35875,13,33,13,33,0,1
포도마을,55039,2782,2825,2767,2825,15,180
포도마을사거리.현대백화점.이마트,55055,9878,8663,9870,8663,8,598
포도밭,43939,19,13,19,13,0,1
포도밭,43940,12,21,12,21,0,1
포레시안101동앞,39729,5946,4845,5945,4845,1,348
포레시안101동앞,39730,4541,3674,4541,3674,0,265
포스코타워앤쉐라톤호텔,38491,2993,1466,2989,1466,4,143
푸르지오더베뉴(3216동),89442,343,1875,343,1875,0,71
푸르지오더베뉴후문,89423,33,2704,33,2704,0,88
푸르지오더스카이,35844,4458,1797,4450,1797,8,201
푸르지오더스카이,35845,2087,2533,2080,2533,7,149
푸르지오더스카이256동,35508,405,25,404,25,1,13
푸르지오더스카이256동,35509,52,347,52,347,0,12
푸르지오월드마크,38471,9268,13293,9250,13293,18,727
푸르지오하버뷰,38456,203,604,203,604,0,26
푸르지오하버뷰,38522,1125,2466,1125,2466,0,115
푸른초장,90052,2,106,2,106,0,3
푸른초장,90053,71,2,68,2,3,2
풍류산,90129,1,18,1,18,0,0
풍류산,90130,21,0,21,0,0,0
풍림1단지정문,70007,5,892,5,892,0,28
풍림1차205동,35255,2891,5379,2891,5379,0,266
풍림1차205동,35256,8918,4285,8917,4285,1,425
풍림1차아파트,42970,4295,11772,4292,11772,3,518
풍림1차아파트,,12638,3984,12637,3984,1,536
풍림2.3차아파트,38350,10095,2448,10095,2448,0,404
풍림2단지,70010,2,1204,2,1204,0,38
풍림2차,42485,9931,47,9931,47,0,321
풍림2차아파트,38049,5711,13664,5697,13664,14,625
풍림2차아파트,38050,6979,5626,6949,5626,30,406
풍림3단지정문,70003,199,155,194,155,5,11
풍림3차아파트,42366,8553,4764,8553,4764,0,429
풍림6단지,35124,2230,693,2227,693,3,94
풍림아이원,36114,126,1175,125,1175,1,41
풍림아이원,36115,6371,1809,6367,1809,4,263
풍림아이원,36121,2610,8859,2607,8859,3,369
풍림아이원,41441,3629,1957,3622,1957,7,180
풍림아이원아파트,37034,17029,8199,17008,8199,21,813
풍림아파트,36122,6237,562,6200,562,37,219
풍림아파트,37245,22790,6477,22759,6477,31,944
풍림아파트,37246,5797,12252,5781,12252,16,582
풍림아파트,38255,3510,6092,3510,6092,0,309
풍림아파트,39162,7345,11236,7333,11236,12,599
풍림아파트,39163,12485,5527,12445,5527,40,581
풍림아파트,41374,2664,2346,2660,2346,4,161
풍림아파트,70008,606,5,598,5,8,19
풍림아파트(소래마을),39120,1028,3243,1022,3243,6,137
풍림아파트104동,40898,6951,6220,6942,6220,9,424
풍림아파트104동,40899,4824,5014,4824,5014,0,317
풍림아파트상가,70043,227,397,227,397,0,20
풍림아파트상가,70044,470,121,454,121,16,19
풍림엑슬루타워,42830,7791,7303,7779,7303,12,486
풍무역,80167,430,4387,430,4387,0,155
풍무역,80168,3253,369,3253,369,0,116
풍물시장,35054,276,1167,268,1167,8,46
풍물시장,35055,244,7,243,7,1,8
풍물시장,43941,137,7659,131,7659,6,251
풍산빌라 입구,90384,4,6,4,6,0,0
풍산특수금속,90219,17,5,15,5,2,0
프라임,39643,4950,1420,4950,1420,0,205
프리상뜨아파트,40230,105,3684,105,3684,0,122
프린피아통합물류센터,89235,331,3,329,3,2,10
하나개삼거리,35733,4,34,4,34,0,1
하나개삼거리,35734,11,24,11,24,0,1
하나개해수욕장,35737,171,666,171,666,0,27
하나글로벌캠퍼스,89444,1398,497,1396,497,2,61
하나글로벌캠퍼스,89445,499,4410,499,4410,0,158
하나금융그룹통합데이터센터,89265,269,2033,269,2033,0,74
하나금융그룹통합데이터센터,89294,337,199,337,199,0,17
하나로쇼핑,37118,3291,8257,3253,8257,38,372
하나모터스,89451,449,1,446,1,3,14
하나모터스,89452,1,314,1,314,0,10
하나아파트,37052,9192,2873,9187,2873,5,389
하나아파트,40546,1077,1588,1077,1588,0,85
하나아파트,41250,4811,5735,4803,5735,8,340
하나아파트,41574,2629,551,2624,551,5,102
하나아파트101동,41578,1164,1982,1164,1982,0,101
하늘도시중심상가,35821,2177,323,2165,323,12,80
하늘도시중심상가,35822,442,2041,439,2041,3,80
하늘문화센터,35826,2,69,2,69,0,2
하늘문화센터,35827,46,0,46,0,0,1
하늘문화센터입구,35766,1,82,0,82,1,2
하늘문화센터입구,35767,15,6,15,6,0,0
하늘중학교,35823,228,254,226,254,2,15
하늘초등학교후문,35499,241,241,241,241,0,15
하늘초등학교후문,35500,115,823,115,823,0,30
하늘휴게소,70220,2248,5444,2248,5444,0,248
하늘휴게소,70221,5401,2318,5401,2318,0,249
하룩,43157,36,185,36,185,0,7
하룩,43281,224,42,220,42,4,8
하리마을회관,90243,1,8,1,8,0,0
하리마을회관,90244,7,0,7,0,0,0
하리선착장,90240,5,21,5,21,0,0
하야동,41438,317,495,317,495,0,26
하야동,41439,484,557,481,557,3,33
하얀마을,55035,2259,2478,2259,2478,0,152
하얀집민박,43440,20,6,20,6,0,0
하얀집민박,43497,5,15,5,15,0,0
하얏트호텔,35028,1309,10300,1308,10300,1,374
하얏트호텔,35206,3588,3153,3588,3153,0,217
하우고개,43275,54,96,53,96,1,4
하우고개,43577,138,59,135,59,3,6
하우스앞,43174,26,0,26,0,0,0
하우스앞,43231,3,24,3,24,0,0
하우스토리,41569,218,185,214,185,4,13
하우스토리,41570,112,1239,99,1239,13,43
하우스토리,41606,345,517,345,517,0,27
하우스토리,41626,681,322,680,322,1,32
하우스토리만수아파트,39301,817,782,814,782,3,51
하일부락입구,43967,18,2,18,2,0,0
하일부락입구,43971,2,16,2,16,0,0
하점공단,43448,7,51,7,51,0,1
하점공단,43755,39,6,33,6,6,1
하점면사무소,43738,336,221,321,221,15,17
하점면사무소,43834,180,295,169,295,11,15
하점순복음교회,90222,173,2,171,2,2,5
하점순복음교회,90223,4,51,4,51,0,1
하점우체국,43817,537,116,503,116,34,21
하점우체국,43838,87,594,87,594,0,21
하점초등학교,43739,1,110,1,110,0,3
하점초등학교,43836,102,7,97,7,5,3
하정초등학교,40044,1518,1038,1510,1038,8,82
하정초등학교,,673,2016,671,2016,2,86
학마을한진아파트정문,41293,1753,2907,1752,2907,1,150
학산사거리,37025,5877,263,5866,263,11,198
학산사거리,37027,175,2977,173,2977,2,101
학산사거리,37562,1819,1223,1819,1223,0,98
학산소극장,37169,18966,4023,18959,4023,7,741
학산소극장,37173,7817,16298,7814,16298,3,777
학생안전체험관,39284,1957,4450,1948,4450,9,206
학익.원흥아파트,37015,1617,42,1601,42,16,53
학익2동행정복지센터,37150,13536,7528,13509,7528,27,679
학익2동행정복지센터,37151,7847,13067,7814,13067,33,674
학익고등학교,37029,8920,2669,8914,2669,6,373
학익고등학교,37505,2375,10088,2373,10088,2,402
학익동구치소,37139,294,995,294,995,0,41
학익동성당앞,37630,1294,26,1294,26,0,42
학익동성당앞,37631,66,684,66,684,0,24
