기준일자,회사명,회사아이디,노선번호,노선아이디,순번,정류소명,정류소번호,아이에스씨 번호,정류소구간거리,정류소간누적거리,주요경유지여부,상_하행
2023-12-31,부성여객,168001,33,165000032,106,남동중학교,39220,2802151,318,43971,N,하행
2023-12-31,부성여객,168001,33,165000032,107,삼익.광명아파트,39249,2802130,471,44442,N,하행
2023-12-31,부성여객,168001,33,165000032,108,남동초등학교,39255,2802126,319,44761,N,하행
2023-12-31,부성여객,168001,33,165000032,109,노인복지관,92072,2808647,341,45102,N,하행
2023-12-31,부성여객,168001,33,165000032,110,남동구청,39263,2802120,339,45441,N,하행
2023-12-31,부성여객,168001,33,165000032,111,삼환아파트,39316,2802068,397,45838,N,하행
2023-12-31,부성여객,168001,33,165000032,112,건설기술교육원,39354,2802032,188,46026,N,하행
2023-12-31,부성여객,168001,33,165000032,113,인수초등학교,39386,2802007,410,46436,N,하행
2023-12-31,부성여객,168001,33,165000032,114,만수주공1단지,39401,2801994,402,46838,N,하행
2023-12-31,부성여객,168001,33,165000032,115,만수주공후문,39435,2801965,411,47249,N,하행
2023-12-31,부성여객,168001,33,165000032,116,만수종합시장,39592,2801844,276,47525,N,하행
2023-12-31,부성여객,168001,33,165000032,117,숭덕여중고입구,39461,2801942,192,47717,N,하행
2023-12-31,부성여객,168001,33,165000032,118,아주아파트.미추홀학교,39482,2801921,452,48169,N,하행
2023-12-31,부성여객,168001,33,165000032,119,정광아파트.만수주공11단지,39476,2801927,340,48509,N,하행
2023-12-31,부성여객,168001,33,165000032,120,공작아파트,39479,2801924,123,48632,N,하행
2023-12-31,부성여객,168001,33,165000032,121,수현마을,39487,2801916,744,49376,N,하행
2023-12-31,부성여객,168001,33,165000032,122,장수공영차고지,92064,2808400,172,49548,N,하행
2023-12-31,부성여객,168001,36,165000035,1,장수공영차고지,39566,2801867,0,0,Y,상행
2023-12-31,부성여객,168001,36,165000035,2,수현마을,39488,2801915,100,100,Y,상행
2023-12-31,부성여객,168001,36,165000035,3,공작아파트,39480,2801923,767,867,N,상행
2023-12-31,부성여객,168001,36,165000035,4,정광아파트.만수주공11단지,39477,2801926,131,998,N,상행
2023-12-31,부성여객,168001,36,165000035,5,아주아파트.미추홀학교,39481,2801922,369,1367,N,상행
2023-12-31,부성여객,168001,36,165000035,6,숭덕여중고입구,39463,2801940,415,1782,Y,상행
2023-12-31,부성여객,168001,36,165000035,7,만수종합시장,39451,2801951,219,2001,Y,상행
2023-12-31,부성여객,168001,36,165000035,8,만수주공후문,39438,2801962,230,2231,N,상행
2023-12-31,부성여객,168001,36,165000035,9,뗏마루어린이공원·신화아파트,39405,2801991,286,2517,N,상행
2023-12-31,부성여객,168001,36,165000035,10,만수역,39388,2802006,537,3054,Y,상행
2023-12-31,부성여객,168001,36,165000035,11,현광아파트(호산부인과),39376,2802016,233,3287,N,상행
2023-12-31,부성여객,168001,36,165000035,12,효성상아아파트,39358,2802028,380,3667,N,상행
2023-12-31,부성여객,168001,36,165000035,13,모래내시장,39350,2802036,202,3869,Y,상행
2023-12-31,부성여객,168001,36,165000035,14,롯데캐슬.모래내시장,39309,2802075,518,4387,N,상행
2023-12-31,부성여객,168001,36,165000035,15,소구월사거리,39268,2802115,335,4722,N,상행
2023-12-31,부성여객,168001,36,165000035,16,남동소방서,39587,2801849,292,5014,N,상행
2023-12-31,부성여객,168001,36,165000035,17,구월동팬더아파트,39238,2802136,431,5445,N,상행
2023-12-31,부성여객,168001,36,165000035,18,길병원사거리,39212,2802158,639,6084,Y,상행
2023-12-31,부성여객,168001,36,165000035,19,성리초등학교,39201,2802168,335,6419,N,상행
2023-12-31,부성여객,168001,36,165000035,20,구월도매전통시장,39193,2802175,344,6763,N,상행
2023-12-31,부성여객,168001,36,165000035,21,롯데백화점(인천터미널),39588,2801848,280,7043,N,상행
2023-12-31,부성여객,168001,36,165000035,22,순복음교회,39181,2802181,318,7361,Y,상행
2023-12-31,부성여객,168001,36,165000035,23,남인천여자중학교,39190,2802178,402,7763,N,상행
2023-12-31,부성여객,168001,36,165000035,24,연성교회,37278,2802797,242,8005,N,상행
2023-12-31,부성여객,168001,36,165000035,25,삼영아파트,37280,2802795,182,8187,N,상행
2023-12-31,부성여객,168001,36,165000035,26,신라아파트,37277,2802798,151,8338,N,상행
2023-12-31,부성여객,168001,36,165000035,27,한신아파트,37267,2802808,188,8526,N,상행
2023-12-31,부성여객,168001,36,165000035,28,연흥아파트,37567,2806616,157,8683,N,상행
2023-12-31,부성여객,168001,36,165000035,29,진흥아파트,37243,2802827,185,8868,N,상행
2023-12-31,부성여객,168001,36,165000035,30,쌍용아파트,37476,2803777,234,9102,N,상행
2023-12-31,부성여객,168001,36,165000035,31,주안7동행정복지센터,37216,2802854,258,9360,N,상행
2023-12-31,부성여객,168001,36,165000035,32,주안파크자이더플래티넘아파트,37204,2802865,309,9669,N,상행
2023-12-31,부성여객,168001,36,165000035,33,인천소방본부,37189,2802876,402,10071,N,상행
2023-12-31,부성여객,168001,36,165000035,34,용일사거리,37208,2802862,399,10470,Y,상행
2023-12-31,부성여객,168001,36,165000035,35,용남시장,37236,2802834,278,10748,N,상행
2023-12-31,부성여객,168001,36,165000035,36,용일초등학교,37237,2802833,196,10944,N,상행
2023-12-31,부성여객,168001,36,165000035,37,독정이고개,37238,2802832,659,11603,Y,상행
2023-12-31,부성여객,168001,36,165000035,38,용현3동행정복지센터.보훈병원,37224,2802846,522,12125,N,상행
2023-12-31,부성여객,168001,36,165000035,39,용현사거리,37213,2802857,245,12370,N,상행
2023-12-31,부성여객,168001,36,165000035,40,미추홀퍼스트(2단지),37642,2807817,347,12717,N,상행
2023-12-31,부성여객,168001,36,165000035,41,LH미추홀3단지,37222,2802848,169,12886,N,상행
2023-12-31,부성여객,168001,36,165000035,42,숭의역(2번출구),37211,2802859,636,13522,N,상행
2023-12-31,부성여객,168001,36,165000035,43,엑슬루타워,37187,2802877,316,13838,N,상행
2023-12-31,부성여객,168001,36,165000035,44,백운프라자,37181,2802883,309,14147,N,상행
2023-12-31,부성여객,168001,36,165000035,45,유원아파트,37163,2802900,261,14408,N,상행
2023-12-31,부성여객,168001,36,165000035,46,용현초등학교입구,37134,2802928,238,14646,N,상행
2023-12-31,부성여객,168001,36,165000035,47,토지금고,37115,2802946,232,14878,Y,상행
2023-12-31,부성여객,168001,36,165000035,48,하나로쇼핑,37118,2802943,199,15077,N,상행
2023-12-31,부성여객,168001,36,165000035,49,인하대병원입구,35846,2803286,672,15749,Y,상행
2023-12-31,부성여객,168001,36,165000035,50,조달청비축기지,35114,2803294,783,16532,N,상행
2023-12-31,부성여객,168001,36,165000035,51,신선초등학교,35086,2803308,448,16980,N,상행
2023-12-31,부성여객,168001,36,165000035,52,연안아파트,35076,2803318,490,17470,Y,상행
2023-12-31,부성여객,168001,36,165000035,53,남항유어선부두,35079,2803315,787,18257,N,상행
2023-12-31,부성여객,168001,36,165000035,54,대양자동차학원,35073,2803321,541,18798,N,상행
2023-12-31,부성여객,168001,36,165000035,55,연안초등학교,35067,2803327,311,19109,N,상행
2023-12-31,부성여객,168001,36,165000035,56,인천수산물센터,35069,2803325,276,19385,N,상행
2023-12-31,부성여객,168001,36,165000035,57,연안여객터미널,35061,2803332,525,19910,Y,상행
2023-12-31,부성여객,168001,36,165000035,58,풍물시장,35054,2803339,271,20181,N,상행
2023-12-31,부성여객,168001,36,165000035,59,SKLPG충전사업소,35638,2807286,639,20820,N,상행
2023-12-31,부성여객,168001,36,165000035,60,항동7가버스차고지,35610,2807208,306,21126,Y,상행
2023-12-31,부성여객,168001,36,165000035,61,항동7가버스차고지,35609,2807209,76,21202,N,하행
2023-12-31,부성여객,168001,36,165000035,62,SKLPG충전사업소,35636,2807287,313,21515,N,하행
2023-12-31,부성여객,168001,36,165000035,63,풍물시장,35055,2803338,676,22191,N,하행
2023-12-31,부성여객,168001,36,165000035,64,연안여객터미널,35057,2803336,178,22369,N,하행
2023-12-31,부성여객,168001,36,165000035,65,연안여객터미널입구,35068,2803326,314,22683,N,하행
2023-12-31,부성여객,168001,36,165000035,66,라이프쇼핑앞,35070,2803324,158,22841,N,하행
2023-12-31,부성여객,168001,36,165000035,67,연안초등학교,35064,2803329,383,23224,N,하행
2023-12-31,부성여객,168001,36,165000035,68,우리자동차,35223,2803204,317,23541,N,하행
2023-12-31,부성여객,168001,36,165000035,69,남항유어선부두,35078,2803316,414,23955,N,하행
2023-12-31,부성여객,168001,36,165000035,70,연안아파트,35075,2803319,919,24874,N,하행
2023-12-31,부성여객,168001,36,165000035,71,항운아파트,35065,2803328,617,25491,N,하행
2023-12-31,부성여객,168001,36,165000035,72,신선초등학교,35089,2803305,461,25952,N,하행
2023-12-31,부성여객,168001,36,165000035,73,조달청비축기지,35115,2803293,473,26425,N,하행
2023-12-31,부성여객,168001,36,165000035,74,인하대병원,35119,2803289,637,27062,N,하행
2023-12-31,부성여객,168001,36,165000035,75,조달청(한양2차아파트),37511,2802620,678,27740,N,하행
2023-12-31,부성여객,168001,36,165000035,76,새한아파트,37046,2803001,562,28302,N,하행
2023-12-31,부성여객,168001,36,165000035,77,gym80fitness,37081,2802974,195,28497,N,하행
2023-12-31,부성여객,168001,36,165000035,78,삼은교회,37111,2802950,172,28669,N,하행
2023-12-31,부성여객,168001,36,165000035,79,토지금고,37114,2802947,240,28909,N,하행
2023-12-31,부성여객,168001,36,165000035,80,용현초등학교입구,37128,2802933,147,29056,N,하행
2023-12-31,부성여객,168001,36,165000035,81,굴다리입구,37152,2802911,157,29213,N,하행
2023-12-31,부성여객,168001,36,165000035,82,유원아파트,37172,2802891,215,29428,N,하행
2023-12-31,부성여객,168001,36,165000035,83,백운프라자,37185,2802879,209,29637,N,하행
2023-12-31,부성여객,168001,36,165000035,84,숭의역(1번출구),37510,2802621,364,30001,N,하행
2023-12-31,부성여객,168001,36,165000035,85,LH미추홀3단지,37635,2807483,606,30607,N,하행
2023-12-31,부성여객,168001,36,165000035,86,미추홀퍼스트(2단지),37220,2802850,287,30894,N,하행
2023-12-31,부성여객,168001,36,165000035,87,용현사거리,37212,2802858,289,31183,N,하행
2023-12-31,부성여객,168001,36,165000035,88,용현3동행정복지센터.보훈병원,37221,2802849,314,31497,N,하행
2023-12-31,부성여객,168001,36,165000035,89,독정이고개,37234,2802836,494,31991,N,하행
2023-12-31,부성여객,168001,36,165000035,90,용일초등학교,37233,2802837,567,32558,N,하행
2023-12-31,부성여객,168001,36,165000035,91,용남시장,37232,2802838,303,32861,N,하행
2023-12-31,부성여객,168001,36,165000035,92,용일사거리,37218,2802852,224,33085,N,하행
2023-12-31,부성여객,168001,36,165000035,93,인천소방본부,37191,2802874,525,33610,N,하행
2023-12-31,부성여객,168001,36,165000035,94,주안파크자이더플래티넘아파트,37201,2802868,307,33917,N,하행
2023-12-31,부성여객,168001,36,165000035,95,주안7동행정복지센터,37214,2802856,347,34264,N,하행
2023-12-31,부성여객,168001,36,165000035,96,쌍용아파트,37228,2802842,287,34551,N,하행
2023-12-31,부성여객,168001,36,165000035,97,진흥아파트,37240,2802830,161,34712,N,하행
2023-12-31,부성여객,168001,36,165000035,98,연흥아파트,37568,2806617,193,34905,N,하행
2023-12-31,부성여객,168001,36,165000035,99,한신아파트,37264,2802811,178,35083,N,하행
2023-12-31,부성여객,168001,36,165000035,100,신라아파트,37543,2804980,198,35281,N,하행
2023-12-31,부성여객,168001,36,165000035,101,삼영아파트,37279,2802796,203,35484,N,하행
2023-12-31,부성여객,168001,36,165000035,102,남인천여자중학교,39191,2802177,329,35813,N,하행
2023-12-31,부성여객,168001,36,165000035,103,순복음교회,37253,2802817,439,36252,N,하행
2023-12-31,부성여객,168001,36,165000035,104,롯데백화점(인천터미널),37513,2802618,321,36573,N,하행
2023-12-31,부성여객,168001,36,165000035,105,구월도매전통시장,39192,2802176,255,36828,N,하행
2023-12-31,부성여객,168001,36,165000035,106,성리초등학교,39200,2802169,362,37190,N,하행
2023-12-31,부성여객,168001,36,165000035,107,길병원사거리,39216,2802154,401,37591,N,하행
2023-12-31,부성여객,168001,36,165000035,108,구월동팬더아파트,39237,2802137,640,38231,N,하행
2023-12-31,부성여객,168001,36,165000035,109,소구월사거리,39266,2802117,652,38883,N,하행
2023-12-31,부성여객,168001,36,165000035,110,롯데캐슬모래내시장,39310,2802074,349,39232,N,하행
2023-12-31,부성여객,168001,36,165000035,111,모래내시장역(3번출구),39339,2802046,367,39599,N,하행
2023-12-31,부성여객,168001,36,165000035,112,효성상아아파트,39357,2802029,386,39985,N,하행
2023-12-31,부성여객,168001,36,165000035,113,현광아파트,39380,2802013,460,40445,N,하행
2023-12-31,부성여객,168001,36,165000035,114,만수주공정문,39408,2801989,427,40872,N,하행
2023-12-31,부성여객,168001,36,165000035,115,만수주공4단지,39443,2801958,249,41121,N,하행
2023-12-31,부성여객,168001,36,165000035,116,만수4동주민센터,39454,2801948,315,41436,N,하행
2023-12-31,부성여객,168001,36,165000035,117,숭덕여중고입구,39461,2801942,277,41713,N,하행
2023-12-31,부성여객,168001,36,165000035,118,아주아파트.미추홀학교,39482,2801921,452,42165,N,하행
2023-12-31,부성여객,168001,36,165000035,119,정광아파트.만수주공11단지,39476,2801927,340,42505,N,하행
2023-12-31,부성여객,168001,36,165000035,120,공작아파트,39479,2801924,123,42628,N,하행
2023-12-31,부성여객,168001,36,165000035,121,수현마을,39487,2801916,744,43372,N,하행
2023-12-31,부성여객,168001,36,165000035,122,장수공영차고지,92064,2808400,172,43544,N,하행
2023-12-31,부성여객,168001,790,168000010,1,장수공영차고지,39566,2801867,0,0,Y,상행
2023-12-31,부성여객,168001,790,168000010,2,수현마을,39488,2801915,100,100,Y,상행
2023-12-31,부성여객,168001,790,168000010,3,아주아파트.미추홀학교,39481,2801922,1268,1368,N,상행
2023-12-31,부성여객,168001,790,168000010,4,만수2동행정복지센터·포레시안,39731,2805273,681,2049,N,상행
2023-12-31,부성여객,168001,790,168000010,5,만수소방서,39433,2801967,663,2712,N,상행
2023-12-31,부성여객,168001,790,168000010,6,간석사거리,39413,2801984,614,3326,N,상행
2023-12-31,부성여객,168001,790,168000010,7,모래내시장역(1번출구),39338,2802047,579,3905,Y,상행
2023-12-31,부성여객,168001,790,168000010,8,구월2동행정복지센터,39607,2801834,576,4481,N,상행
2023-12-31,부성여객,168001,790,168000010,9,인천시청후문,39292,2802092,649,5130,Y,상행
2023-12-31,부성여객,168001,790,168000010,10,예술회관역,39206,2802163,1151,6281,N,상행
2023-12-31,부성여객,168001,790,168000010,11,롯데백화점(인천터미널),37513,2802618,706,6987,Y,상행
2023-12-31,부성여객,168001,790,168000010,12,종합터미널,37242,2802828,261,7248,N,상행
2023-12-31,부성여객,168001,790,168000010,13,선수촌사거리,39890,2806505,1507,8755,N,상행
2023-12-31,부성여객,168001,790,168000010,14,남동체육관(체조경기장),39862,2806098,1792,10547,N,상행
2023-12-31,부성여객,168001,790,168000010,15,방죽삼거리,39173,2802189,1115,11662,Y,상행
2023-12-31,부성여객,168001,790,168000010,16,소래포구입구(논현푸르지오A),39109,2802251,2859,14521,Y,상행
2023-12-31,부성여객,168001,790,168000010,17,풍림아파트상가,70043,2800065,1747,16268,N,상행
2023-12-31,부성여객,168001,790,168000010,18,월곶동주민센터.월곶포구,70005,2800103,322,16590,N,상행
2023-12-31,부성여객,168001,790,168000010,19,풍림3단지정문,70003,2800105,369,16959,N,상행
2023-12-31,부성여객,168001,790,168000010,20,동원아파트,25166,2808213,2738,19697,N,상행
2023-12-31,부성여객,168001,790,168000010,21,오이도역,70032,2800076,998,20695,Y,상행
2023-12-31,부성여객,168001,790,168000010,22,모아아파트.세종프라자,70034,2800074,1032,21727,N,상행
2023-12-31,부성여객,168001,790,168000010,23,고합아파트,70036,2800072,510,22237,N,상행
2023-12-31,부성여객,168001,790,168000010,24,신동아1단지,70038,2800070,499,22736,N,상행
2023-12-31,부성여객,168001,790,168000010,25,동보아파트,70040,2800068,655,23391,N,상행
2023-12-31,부성여객,168001,790,168000010,26,국궁장앞,70151,2805416,871,24262,N,상행
2023-12-31,부성여객,168001,790,168000010,27,스틸랜드,70228,2807436,1079,25341,N,상행
2023-12-31,부성여객,168001,790,168000010,28,방아머리선착장,62007,2800110,13108,38449,N,상행
2023-12-31,부성여객,168001,790,168000010,29,방아머리제1주차장,62031,2806193,549,38998,N,상행
2023-12-31,부성여객,168001,790,168000010,30,방아머리,62032,2806195,302,39300,N,상행
2023-12-31,부성여객,168001,790,168000010,31,백사장회센터,62033,2806197,469,39769,N,상행
2023-12-31,부성여객,168001,790,168000010,32,구봉도입구,62035,2806200,798,40567,N,상행
2023-12-31,부성여객,168001,790,168000010,33,북동삼거리,62002,2800115,378,40945,Y,상행
2023-12-31,부성여객,168001,790,168000010,34,종현동정보화마을,62043,2807437,1610,42555,N,상행
2023-12-31,부성여객,168001,790,168000010,35,대부중고등학교,62028,2806236,1630,44185,Y,상행
2023-12-31,부성여객,168001,790,168000010,36,대부파출소앞,62036,2806203,347,44532,N,상행
2023-12-31,부성여객,168001,790,168000010,37,대부동행정복지센터,62011,2805313,472,45004,Y,상행
2023-12-31,부성여객,168001,790,168000010,38,육골,18805,2808398,2800,47804,N,상행
2023-12-31,부성여객,168001,790,168000010,39,부대앞,18397,2808003,359,48163,N,상행
2023-12-31,부성여객,168001,790,168000010,40,흥성리,18804,2808399,899,49062,N,상행
2023-12-31,부성여객,168001,790,168000010,41,선재대교입구,44005,2800249,2143,51205,Y,상행
2023-12-31,부성여객,168001,790,168000010,42,문말삼거리,44002,2800251,921,52126,N,상행
2023-12-31,부성여객,168001,790,168000010,43,큰산너머입구,44013,2805815,580,52706,N,상행
2023-12-31,부성여객,168001,790,168000010,44,드무리해변,44011,2805445,1152,53858,N,상행
2023-12-31,부성여객,168001,790,168000010,45,영흥수협공판장입구,44010,2800244,1974,55832,N,상행
2023-12-31,부성여객,168001,790,168000010,46,영흥버스터미널,44004,2800250,487,56319,Y,상행
2023-12-31,부성여객,168001,790,168000010,47,영흥수협공판장입구,44009,2800245,582,56901,N,하행
2023-12-31,부성여객,168001,790,168000010,48,드무리해변,44012,2805446,1984,58885,N,하행
2023-12-31,부성여객,168001,790,168000010,49,큰산너머입구,44014,2805816,1127,60012,N,하행
2023-12-31,부성여객,168001,790,168000010,50,문말삼거리,44001,2800252,755,60767,N,하행
2023-12-31,부성여객,168001,790,168000010,51,선재대교입구,44006,2800248,761,61528,N,하행
2023-12-31,부성여객,168001,790,168000010,52,흥성리,62029,2806204,2295,63823,N,하행
2023-12-31,부성여객,168001,790,168000010,53,부대앞,18392,2808002,746,64569,N,하행
2023-12-31,부성여객,168001,790,168000010,54,육골,62030,2806205,973,65542,N,하행
2023-12-31,부성여객,168001,790,168000010,55,대부동행정복지센터,62012,2805312,2179,67721,N,하행
2023-12-31,부성여객,168001,790,168000010,56,대부파출소앞,62042,2806202,481,68202,N,하행
2023-12-31,부성여객,168001,790,168000010,57,대부중고등학교,62027,2806235,466,68668,N,하행
2023-12-31,부성여객,168001,790,168000010,58,종현동정보화마을,62044,2807438,1523,70191,N,하행
2023-12-31,부성여객,168001,790,168000010,59,북동삼거리,62001,2800116,1593,71784,N,하행
2023-12-31,부성여객,168001,790,168000010,60,구봉도입구,62037,2806201,373,72157,N,하행
2023-12-31,부성여객,168001,790,168000010,61,백사장회센터,62039,2806196,800,72957,N,하행
2023-12-31,부성여객,168001,790,168000010,62,대부관광호텔,62040,2806194,516,73473,N,하행
2023-12-31,부성여객,168001,790,168000010,63,방아머리제1주차장,62041,2806192,264,73737,N,하행
2023-12-31,부성여객,168001,790,168000010,64,방아머리,62008,2800109,548,74285,N,하행
2023-12-31,부성여객,168001,790,168000010,65,스틸랜드,70229,2807435,13178,87463,N,하행
2023-12-31,부성여객,168001,790,168000010,66,기업은행앞,70152,2805417,987,88450,N,하행
2023-12-31,부성여객,168001,790,168000010,67,동남아파트,70039,2800069,937,89387,N,하행
2023-12-31,부성여객,168001,790,168000010,68,신동아1단지.한일아파트,70037,2800071,603,89990,N,하행
2023-12-31,부성여객,168001,790,168000010,69,영남1단지.고합아파트,70164,2800073,508,90498,N,하행
2023-12-31,부성여객,168001,790,168000010,70,모아아파트,70033,2800075,543,91041,N,하행
2023-12-31,부성여객,168001,790,168000010,71,오이도역,70031,2800077,856,91897,N,하행
2023-12-31,부성여객,168001,790,168000010,72,동원아파트,25167,2808214,838,92735,N,하행
2023-12-31,부성여객,168001,790,168000010,73,마린월드,70004,2800104,2884,95619,N,하행
2023-12-31,부성여객,168001,790,168000010,74,월곶동주민센터.월곶포구,70006,2800102,205,95824,N,하행
2023-12-31,부성여객,168001,790,168000010,75,풍림아파트상가,70044,2800064,355,96179,N,하행
2023-12-31,부성여객,168001,790,168000010,76,소래포구입구(논현푸르지오A),39114,2802246,1835,98014,N,하행
2023-12-31,부성여객,168001,790,168000010,77,방죽삼거리,39174,2802188,2779,100793,N,하행
2023-12-31,부성여객,168001,790,168000010,78,남동체육관(체조경기장),39682,2804814,1126,101919,N,하행
2023-12-31,부성여객,168001,790,168000010,79,선수촌사거리,39889,2806504,1766,103685,N,하행
2023-12-31,부성여객,168001,790,168000010,80,종합터미널,39177,2802185,1522,105207,N,하행
2023-12-31,부성여객,168001,790,168000010,81,롯데백화점(인천터미널),39588,2801848,239,105446,N,하행
2023-12-31,부성여객,168001,790,168000010,82,예술회관역(4번출구),39207,2802162,752,106198,N,하행
2023-12-31,부성여객,168001,790,168000010,83,인천시청후문,39290,2802094,1113,107311,N,하행
2023-12-31,부성여객,168001,790,168000010,84,구월2동행정복지센터,39586,2801850,656,107967,N,하행
2023-12-31,부성여객,168001,790,168000010,85,신성성결교회(올림피아병원),39355,2802031,743,108710,N,하행
2023-12-31,부성여객,168001,790,168000010,86,간석사거리,39414,2801983,397,109107,N,하행
2023-12-31,부성여객,168001,790,168000010,87,만수3동주민센터,39425,2801975,298,109405,N,하행
2023-12-31,부성여객,168001,790,168000010,88,만수2동행정복지센터·포레시안,39735,2805274,933,110338,N,하행
2023-12-31,부성여객,168001,790,168000010,89,아주아파트.미추홀학교,39482,2801921,709,111047,N,하행
2023-12-31,부성여객,168001,790,168000010,90,수현마을,39487,2801916,1209,112256,N,하행
2023-12-31,부성여객,168001,790,168000010,91,장수공영차고지,92064,2808400,172,112428,N,하행
2023-12-31,부성여객,168001,790A,168000028,1,장수공영차고지,39566,2801867,0,0,Y,상행
2023-12-31,부성여객,168001,790A,168000028,2,수현마을,39488,2801915,100,100,Y,상행
2023-12-31,부성여객,168001,790A,168000028,3,아주아파트.미추홀학교,39481,2801922,1268,1368,N,상행
2023-12-31,부성여객,168001,790A,168000028,4,만수2동행정복지센터·포레시안,39731,2805273,681,2049,N,상행
2023-12-31,부성여객,168001,790A,168000028,5,만수소방서,39433,2801967,663,2712,N,상행
2023-12-31,부성여객,168001,790A,168000028,6,간석사거리,39413,2801984,614,3326,N,상행
2023-12-31,부성여객,168001,790A,168000028,7,모래내시장역(1번출구),39338,2802047,579,3905,Y,상행
2023-12-31,부성여객,168001,790A,168000028,8,구월2동행정복지센터,39607,2801834,576,4481,N,상행
2023-12-31,부성여객,168001,790A,168000028,9,인천시청후문,39292,2802092,649,5130,Y,상행
2023-12-31,부성여객,168001,790A,168000028,10,예술회관역,39206,2802163,1151,6281,N,상행
2023-12-31,부성여객,168001,790A,168000028,11,롯데백화점(인천터미널),37513,2802618,706,6987,Y,상행
2023-12-31,부성여객,168001,790A,168000028,12,종합터미널,37242,2802828,261,7248,N,상행
2023-12-31,부성여객,168001,790A,168000028,13,선수촌사거리,39890,2806505,1507,8755,N,상행
2023-12-31,부성여객,168001,790A,168000028,14,남동체육관(체조경기장),39862,2806098,1792,10547,N,상행
2023-12-31,부성여객,168001,790A,168000028,15,방죽삼거리,39173,2802189,1115,11662,Y,상행
2023-12-31,부성여객,168001,790A,168000028,16,소래포구입구(논현푸르지오A),39109,2802251,2859,14521,Y,상행
2023-12-31,부성여객,168001,790A,168000028,17,풍림아파트상가,70043,2800065,1747,16268,N,상행
2023-12-31,부성여객,168001,790A,168000028,18,월곶동주민센터.월곶포구,70005,2800103,322,16590,N,상행
2023-12-31,부성여객,168001,790A,168000028,19,풍림3단지정문,70003,2800105,369,16959,N,상행
2023-12-31,부성여객,168001,790A,168000028,20,동원아파트,25166,2808213,2738,19697,N,상행
2023-12-31,부성여객,168001,790A,168000028,21,오이도역,70032,2800076,998,20695,Y,상행
2023-12-31,부성여객,168001,790A,168000028,22,모아아파트.세종프라자,70034,2800074,1032,21727,N,상행
2023-12-31,부성여객,168001,790A,168000028,23,고합아파트,70036,2800072,510,22237,N,상행
2023-12-31,부성여객,168001,790A,168000028,24,신동아1단지,70038,2800070,499,22736,N,상행
2023-12-31,부성여객,168001,790A,168000028,25,동보아파트,70040,2800068,655,23391,Y,상행
2023-12-31,부성여객,168001,790A,168000028,26,국궁장앞,70151,2805416,871,24262,N,상행
2023-12-31,부성여객,168001,790A,168000028,27,스틸랜드,70228,2807436,1079,25341,N,상행
2023-12-31,부성여객,168001,790A,168000028,28,방아머리선착장,62007,2800110,13108,38449,N,상행
2023-12-31,부성여객,168001,790A,168000028,29,방아머리제1주차장,62031,2806193,549,38998,N,상행
2023-12-31,부성여객,168001,790A,168000028,30,방아머리,62032,2806195,302,39300,N,상행
2023-12-31,부성여객,168001,790A,168000028,31,백사장회센터,62033,2806197,469,39769,N,상행
2023-12-31,부성여객,168001,790A,168000028,32,구봉도입구,62035,2806200,798,40567,N,상행
2023-12-31,부성여객,168001,790A,168000028,33,북동삼거리,62002,2800115,378,40945,Y,상행
2023-12-31,부성여객,168001,790A,168000028,34,종현동정보화마을,62043,2807437,1610,42555,N,상행
2023-12-31,부성여객,168001,790A,168000028,35,대부중고등학교,62028,2806236,1630,44185,Y,상행
2023-12-31,부성여객,168001,790A,168000028,36,대부파출소앞,62036,2806203,347,44532,N,상행
2023-12-31,부성여객,168001,790A,168000028,37,대부동행정복지센터,62011,2805313,472,45004,Y,상행
2023-12-31,부성여객,168001,790A,168000028,38,육골,18805,2808398,2800,47804,N,상행
2023-12-31,부성여객,168001,790A,168000028,39,부대앞,18397,2808003,359,48163,N,상행
2023-12-31,부성여객,168001,790A,168000028,40,흥성리,18804,2808399,899,49062,N,상행
2023-12-31,부성여객,168001,790A,168000028,41,선재대교입구,44005,2800249,2143,51205,Y,상행
2023-12-31,부성여객,168001,790A,168000028,42,문말삼거리,44002,2800251,921,52126,N,상행
2023-12-31,부성여객,168001,790A,168000028,43,큰산너머입구,44013,2805815,580,52706,N,상행
2023-12-31,부성여객,168001,790A,168000028,44,드무리해변,44011,2805445,1152,53858,N,상행
2023-12-31,부성여객,168001,790A,168000028,45,영흥수협공판장입구,44010,2800244,1974,55832,N,상행
2023-12-31,부성여객,168001,790A,168000028,46,영흥버스터미널,44004,2800250,487,56319,Y,상행
2023-12-31,부성여객,168001,790A,168000028,47,영흥수협공판장입구,44009,2800245,582,56901,N,하행
2023-12-31,부성여객,168001,790A,168000028,48,드무리해변,44012,2805446,1984,58885,N,하행
2023-12-31,부성여객,168001,790A,168000028,49,큰산너머입구,44014,2805816,1127,60012,N,하행
2023-12-31,부성여객,168001,790A,168000028,50,문말삼거리,44001,2800252,755,60767,N,하행
2023-12-31,부성여객,168001,790A,168000028,51,선재대교입구,44006,2800248,761,61528,N,하행
2023-12-31,부성여객,168001,790A,168000028,52,흥성리,62029,2806204,2295,63823,N,하행
2023-12-31,부성여객,168001,790A,168000028,53,부대앞,18392,2808002,746,64569,N,하행
2023-12-31,부성여객,168001,790A,168000028,54,육골,62030,2806205,973,65542,N,하행
2023-12-31,부성여객,168001,790A,168000028,55,대부도서관,18391,2807912,2048,67590,N,하행
